ID,Positions
Q8NG31,T158
Q8NG31,T714
Q8NG31,S716
Q8NG31,S720
Q8NG31,S731
Q9NQ76,T159
P62873,T159
P62873,S160
Q9UEY8,T159
Q9UEY8,S162
Q9UEY8,T464
Q96E93,T16
Q8N961,T16
Q13409,T160
P60709,T160
P60709,S199
P60709,S265
P60709,S271
P60709,T277
P60709,T278
P60709,S281
Q3MII6,T160
Q3MII6,S262
O94979,T160
O94979,S451
O94979,T658
O94979,S666
O94979,T674
O94979,S762
O94979,T774
O94979,T903
O94979,S904
O94979,T910
O94979,S914
O94979,S915
O94979,S917
O94979,S938
O94979,S948
O94979,S963
O94979,S964
O94979,S965
O94979,S1041
O94979,S1047
O94979,S1048
O94979,S1050
O94979,S1051
O94979,T1073
O94979,T1187
O94979,T1190
O94979,S1202
Q9Y3S1,T1604
Q9Y3S1,S1605
Q9Y3S1,S1786
Q9Y3S1,S2056
Q13227,T161
P35251,T161
O15117,T161
O15117,S162
O15117,T374
Q9Y3N9,T161
Q9Y3N9,T163
O75629,T162
Q9Y2E8,T162
Q9Y2E8,S165
Q5SQN1,T162
Q5SQN1,S194
Q9HDC9,T162
Q9HDC9,S198
Q9HDC9,T204
Q9HDC9,T206
P02511,T162
P02511,T170
Q86YA3,T1621
A6NHR9,T1627
Q8TEQ0,T163
Q01201,T163
Q96EK4,T163
P40818,T164
P40818,S167
A8MXV6,T164
A8MXV6,T166
Q6ZVL6,T1646
Q8WXR4,T165
Q9BWF2,T165
Q9BWF2,S266
Q9BWF2,T454
Q86TX2,T166
Q9BTK6,T166
Q9BTK6,T176
Q9BTK6,S242
Q14573,T1668
Q14573,T2651
Q2NL68,T167
Q5C9Z4,T167
Q9NV66,T167
O95210,T167
O95210,S176
P46013,T167
P46013,S289
P46013,S380
P46013,T772
P46013,T848
P46013,T852
P46013,T858
P46013,S859
P46013,T912
P46013,S951
P46013,S1736
P46013,S2344
P46013,S2588
P46013,S2738
Q9Y490,T167
Q9Y490,T179
Q9Y490,T1752
Q8TDI0,T1670
Q13643,T168
Q86Z20,T168
Q86Z20,S174
Q9NRM7,T168
Q9NRM7,S277
Q9NRM7,S340
Q9NRM7,S342
Q9NRM7,S346
Q9NRM7,T431
Q9NRM7,T433
Q9NRM7,T436
P06730,T168
P06730,T177
O43432,T168
O43432,T211
O43432,S232
O43432,S258
O43432,S277
O43432,T278
O43432,T283
O43432,S284
O43432,S285
O43432,S288
O43432,S289
O43432,T294
O43432,T295
O43432,S736
O43432,S806
O43432,S1050
Q8TAX9,T169
Q9NUW8,T169
Q9NUW8,S172
Q13177,T169
Q13177,T178
P11117,T169
P11117,T269
P11117,T273
P11117,S275
P15153,T17
P15153,S41
A8MUU9,T17
A8MUU9,S96
Q8IX12,T17
Q8IX12,T19
Q8IX12,S22
Q8IX12,S33
Q8IX12,T54
Q8IX12,T55
Q8IX12,T115
Q8IX12,S116
Q8IX12,S118
Q8IX12,S120
Q8IX12,T121
Q8IX12,T125
Q8IX12,T129
Q8IX12,S131
Q8IX12,T134
Q8IX12,S137
Q8IX12,S138
Q8IX12,T142
Q8IX12,T179
Q8IX12,T222
Q8IX12,T240
Q8IX12,S246
Q8IX12,S253
Q8IX12,S256
Q8IX12,T258
Q8IX12,T263
Q8IX12,S287
Q8IX12,S428
Q8IX12,S655
Q15907,T170
P51553,T170
Q13586,T170
Q9C0E8,T170
Q29RF7,T170
Q29RF7,S865
Q29RF7,S1097
Q13201,T171
Q8TAX7,T171
Q9UM00,T171
Q9Y5B9,T171
Q9Y5B9,S220
Q9Y5B9,S1039
P14649,T171
P14649,T172
Q9NSC7,T171
Q9NSC7,T175
Q9NSC7,S177
Q9NSC7,T364
Q5VT52,T172
Q5VT52,S173
Q5VT52,T174
Q5VT52,S396
Q5VT52,S399
Q5VT52,T400
Q5VT52,S401
Q5VT52,T404
Q5VT52,T407
Q5VT52,S411
Q5VT52,S414
Q5VT52,T422
Q5VT52,T424
Q5VT52,T426
Q5VT52,S436
Q5VT52,S438
Q5VT52,S440
Q5VT52,T470
Q5VT52,S476
Q5VT52,T484
Q5VT52,S487
Q5VT52,T490
Q5VT52,T495
Q5VT52,T500
Q5VT52,T501
Q5VT52,T502
Q5VT52,S503
Q5VT52,T528
Q5VT52,S540
Q5VT52,S545
Q5VT52,T547
Q5VT52,S554
Q5VT52,S558
Q5VT52,S560
Q5VT52,T561
Q5VT52,S562
Q5VT52,S564
Q5VT52,T568
Q5VT52,T572
Q5VT52,S589
Q5VT52,S596
Q5VT52,S597
Q5VT52,T598
Q5VT52,S599
Q5VT52,T604
Q5VT52,S607
Q5VT52,S614
Q5VT52,S628
Q5VT52,S762
Q5VT52,S864
Q5VT52,S973
Q5VT52,S976
Q5VT52,T980
Q5VT52,T985
Q5VT52,T990
Q5VT52,S991
Q5VT52,S999
Q5VT52,T1003
Q5VT52,S1068
P28356,T172
P28356,T176
O75113,T172
O75113,T180
O75113,S416
O75113,T802
O75113,S806
O75113,T807
O75113,T813
Q14839,T1725
P09067,T173
Q71F56,T1735
P23467,T1742
Q9NRF2,T175
P17677,T175
Q04721,T175
Q04721,S667
Q04721,T675
Q04721,T942
Q86YP4,T175
Q86YP4,T180
Q86YP4,S182
Q86YP4,S185
Q86YP4,T188
Q86YP4,S206
Q86YP4,T209
Q86YP4,S210
Q86YP4,T300
Q86YP4,T317
Q86YP4,T318
Q86YP4,S321
Q86YP4,S326
Q86YP4,T327
Q86YP4,T329
Q86YP4,S330
Q86YP4,S333
Q86YP4,T336
Q86YP4,S343
Q86YP4,S548
Q86YP4,T586
Q86YP4,S589
Q86YP4,T590
Q86YP4,T593
Q86YP4,S598
Q86YP4,S625
O95816,T176
P17252,T176
Q96NJ6,T177
Q9UEU0,T177
Q9UEU0,S179
O95081,T177
O95081,S185
O95081,S187
O95081,S191
O95081,T192
O95081,S193
O95081,S194
O95081,S198
O95081,S200
O95081,S222
O95081,T223
O95081,S309
O95081,S332
O95081,S333
P20908,T178
Q6WCQ1,T178
Q6WCQ1,S179
Q6WCQ1,S921
O94913,T178
O94913,S181
O94913,S184
O94913,S186
O94913,S254
O94913,S509
O94913,S511
Q14571,T1789
Q9H254,T179
P17706,T179
P17706,T326
P17706,S334
Q9NR99,T1792
Q9Y5M8,T18
Q9Y5M8,S218
O75920,T18
O75920,S47
P32119,T18
P32119,S76
P32119,S79
P32119,T82
P32119,S112
Q9NZZ3,T18
Q9NZZ3,T23
P07478,T180
Q9UM22,T180
Q9UM22,S184
Q9HC36,T181
Q96EG3,T182
O75354,T182
Q9BZ23,T182
P31939,T182
P31153,T182
P31153,T288
P09622,T183
Q14031,T183
Q14031,S1249
Q14031,S1252
Q14031,S1421
Q14031,S1514
Q14031,T1656
Q86UP2,T183
Q86UP2,S369
Q86UP2,T619
Q96J42,T183
Q96J42,T189
Q96J42,T306
Q9ULE3,T184
Q9ULE3,S187
P23511,T184
P23511,S188
P23511,T192
P23511,S197
Q96LL4,T184
Q96LL4,T220
Q96LL4,S224
Q9NUM4,T185
Q01105,T186
P49427,T186
Q9HCH5,T186
Q9HCH5,S583
A8MZA4,T187
Q6PIV7,T187
Q15029,T187
Q9NQ66,T187
Q9NQ66,S473
P19256,T188
Q8N6L0,T189
O95782,T189
O95782,S611
O75346,T189
O75346,T441
Q8NBP5,T19
Q96FL9,T19
Q99497,T19
P27695,T19
Q9NWA0,T19
Q9NWA0,S20
P41236,T19
P41236,T22
P41236,S23
P15848,T190
Q8IZ21,T190
Q8IZ21,S191
Q8IZ21,S201
Q8IZ21,T202
Q8IZ21,S203
Q8IZ21,T205
Q8IZ21,T206
Q8IZ21,T211
Q8IZ21,T212
Q8IZ21,T215
Q8IZ21,S216
Q8IZ21,T220
Q8IZ21,T233
Q8IZ21,S240
Q8IZ21,T244
Q9BXT5,T1901
Q9BXT5,S2097
Q9BXT5,S2443
Q9BT04,T191
Q5T653,T191
P49916,T191
P49916,S251
Q9H2W6,T191
Q9H2W6,T194
O60244,T191
O60244,T604
Q6ZQQ6,T1912
Q9NWY4,T193
O43347,T193
O43347,S195
A6PVS8,T193
A6PVS8,T194
Q8TE49,T194
P21781,T194
Q9UPX0,T194
Q9UPX0,T196
Q9UPX0,S197
O94972,T195
P41970,T195
P41970,S200
P41970,S203
P41970,T204
P41970,S205
P41970,S211
Q02224,T1951
Q5FWF6,T196
Q9Y5L3,T196
Q9Y5L3,S206
O43312,T197
O43312,S200
Q9NX40,T198
Q9BXM7,T198
Q9BXM7,S199
Q92878,T198
Q92878,S703
Q92878,S717
Q92878,S872
Q92878,S900
Q9P0M2,T198
Q9P0M2,T202
Q02505,T198
Q02505,T202
Q02505,S1565
Q02505,T1566
Q02505,S1568
Q02505,T1569
Q02505,T1573
Q02505,S1574
Q02505,T1577
Q02505,T1580
Q02505,S2838
Q02505,S2840
Q02505,S2841
Q02505,S2843
Q02505,S2847
Q02505,S2848
Q02505,S2849
Q02505,T2857
Q02505,T2859
Q02505,T2862
Q02505,T2864
Q8N7Z2,T199
P0CF97,T199
Q13148,T199
Q13148,S212
Q13148,T233
Q9Y230,T199
Q9Y230,T391
Q8NB12,T2
Q96KX2,T2
Q15125,T2
Q86UY8,T2
Q6ZUU3,T2
Q6ZUU3,T4
P78317,T20
Q15067,T20
P82912,T20
Q9P258,T20
Q03252,T20
Q03252,S224
P42892,T20
P42892,S633
Q9P1D8,T20
Q9P1D8,T29
Q9NYA4,T200
Q9UHY8,T200
Q16799,T200
Q16799,S521
P25789,T200
P25789,T215
P25789,T217
Q15006,T201
P17480,T201
P17480,S229
P17480,S449
Q15052,T201
Q15052,T243
Q8IWA5,T202
Q5T0F9,T202
Q7Z6L1,T202
P47756,T202
Q96BY7,T2025
Q8N9W4,T203
P48444,T203
P48444,T207
P48444,S223
P48444,S383
P48444,S385
A5D8V7,T205
Q92820,T205
A0A0B4J203,T205
A0A0B4J203,S206
A0A0B4J203,T207
A0A0B4J203,S252
A0A0B4J203,T253
Q6UN15,T205
Q6UN15,S206
Q6UN15,T207
Q6UN15,T208
Q6UN15,T241
Q6UN15,T248
Q6UN15,S252
Q6UN15,T253
Q6UN15,T258
Q6UN15,S259
Q6UN15,T275
Q6UN15,S276
Q6UN15,S345
Q6UN15,T347
Q6UN15,T367
Q6UN15,S382
Q6UN15,S403
Q05586,T205
Q05586,S867
Q9UQ80,T206
Q5JRC9,T206
P25786,T207
Q86XH1,T207
P48552,T207
Q658L1,T207
Q658L1,S215
Q9H2C0,T207
Q9H2C0,S219
Q9H2C0,S224
Q9H2C0,S228
Q9H2C0,S229
Q9H2C0,S249
Q9H2C0,S254
Q9H2C0,S272
Q9H2C0,T277
Q9UK61,T207
Q9UK61,S859
Q9UK61,S1124
Q9UK61,S1125
Q9UK61,S1334
Q96EQ0,T207
Q96EQ0,T209
Q96EQ0,S217
Q96EQ0,S226
Q96EQ0,S230
Q68CR1,T207
Q68CR1,T820
Q86VF5,T208
Q5JS37,T208
Q9P287,T209
Q96PV6,T209
Q96PV6,T210
Q96PV6,S222
O15405,T209
O15405,S211
Q8WUF5,T209
Q8WUF5,S216
O75489,T21
Q99575,T21
Q9Y3L3,T21
Q86VH5,T21
Q96G23,T21
Q96G23,S242
P07196,T21
P07196,S27
P07196,S34
P07196,S38
P07196,S41
P07196,S42
P07196,S44
P07196,S48
P07196,S49
P07196,S50
P07196,S52
P07196,T360
P07196,T403
P07196,S404
P07196,S407
P07196,T409
P07196,S413
P07196,S415
P07196,S416
P07196,S422
P07196,T429
P07196,S430
P07196,S431
P07196,T436
Q8N111,T21
Q8N111,T22
A0A087X1C1,T21
A0A087X1C1,T23
P39059,T210
P13473,T210
P13473,T358
P21796,T211
Q06136,T212
Q9BRJ7,T212
Q9BRJ7,S213
Q13761,T212
Q13761,S237
Q13761,S261
Q13761,S281
Q13761,T283
Q13761,S285
Q13761,S288
Q13761,S293
Q13761,S301
Q13761,S320
Q13761,S328
Q15075,T212
Q15075,S540
Q15075,S1124
Q96E11,T213
Q5H8C1,T2135
P31277,T215
O75165,T2167
O75564,T217
Q70EL4,T218
Q70EL4,S1111
Q9UKI2,T218
Q9UKI2,S241
A2RU48,T219
A6NGU7,T22
P09429,T22
P09429,S100
P09429,S107
Q9H2U2,T22
Q9H2U2,S23
Q9H2U2,S28
P54253,T22
P54253,S23
P54253,S82
P54253,S88
P54253,S91
P54253,T524
P0C7T5,T22
P0C7T5,S23
P0C7T5,T29
P0C7T5,T37
P0C7T5,S40
P0C7T5,S62
P0C7T5,S203
P0C7T5,T205
P0C7T5,S215
P0C7T5,S216
P0C7T5,T217
Q9BUJ2,T22
Q9BUJ2,S727
Q9BUJ2,S733
Q9BUJ2,S738
Q9BUJ2,S739
Q9BUJ2,T742
Q9BUJ2,S743
Q9BUJ2,T744
Q9BUJ2,T746
Q9BUJ2,S748
Q9BUJ2,S749
Q9BUJ2,T798
Q9BUJ2,T804
Q01844,T22
Q01844,T26
Q01844,T32
Q01844,T33
Q01844,S40
Q01844,T48
Q01844,S51
Q01844,T53
Q01844,T57
Q01844,T58
Q01844,T60
Q01844,T75
Q01844,S87
Q01844,T95
Q01844,T100
Q01844,T101
Q01844,T102
Q01844,T104
Q01844,T106
Q01844,T107
Q01844,T108
Q01844,S111
Q01844,T134
Q01844,T137
Q01844,S149
Q01844,S153
Q01844,S154
Q01844,T185
Q01844,S189
Q01844,T193
Q01844,S194
Q01844,S196
Q01844,T201
Q01844,S207
Q01844,S209
Q01844,T213
Q01844,S224
Q01844,S225
Q01844,S230
Q01844,S231
Q01844,T238
Q01844,S239
Q01844,T244
Q01844,S248
Q01844,S252
Q01844,S274
Q01844,S443
Q01844,S453
O95155,T22
O95155,T30
O95155,S270
Q8IYS2,T220
Q8IYS2,T224
Q9Y3I0,T221
P08133,T221
P08133,T222
Q92896,T221
Q92896,T788
O75940,T222
O75940,T227
A0A0C4DFX4,T2229
A0A0C4DFX4,S2239
H3BMH7,T223
Q9H6L2,T223
Q9H6L2,T224
Q7L0Y3,T223
Q7L0Y3,T382
Q13469,T224
Q13469,S225
Q13469,S314
Q13469,S333
Q13469,S633
Q13469,T733
Q13469,S850
Q96DH6,T225
Q9NPF2,T225
O14975,T225
O14975,S226
P55198,T225
P55198,S401
P55198,S410
P55198,T411
P55198,T412
P55198,T413
P55198,S414
P55198,S415
P55198,S416
P55198,S429
P55198,T433
P55198,S438
P55198,T507
P55198,S512
P55198,T531
P55198,S535
P55198,S537
P55198,S540
P55198,S542
P55198,S545
P55198,T554
P55198,S555
P55198,S561
P55198,S563
P55198,S572
P55198,T573
P55198,S576
P55198,S577
P55198,S578
P55198,T585
P55198,S586
Q9BZL4,T226
Q92733,T226
Q92733,S227
Q92733,S228
Q92733,S476
P14859,T226
P14859,S232
P14859,S242
P14859,T255
P14859,T259
P14859,T263
P14859,S269
P14859,T270
P14859,S442
P14859,S535
P14859,T725
P14859,S728
P14859,S730
P14859,S734
P14859,T735
P14859,T736
P14859,T737
P14859,T738
P14859,S740
Q9BRX2,T228
Q6QEF8,T228
P52655,T229
P52655,T238
P52655,T239
P52655,T244
P52655,T251
P52655,T253
P52655,T265
O43491,T23
O43491,T899
O43491,S908
O43491,T921
O43491,T927
O43491,S930
O43491,S932
O43491,S934
O43491,T935
O43491,T936
O43491,T937
O43491,T938
O43491,T939
O43491,T942
Q5VWJ9,T230
P61812,T230
Q9UKM7,T230
Q9UHR5,T231
Q9UHR5,T232
Q9UHR5,T233
Q9UHR5,T236
Q9UHR5,S237
Q9UHR5,T238
Q9UHR5,T239
Q9UHR5,T240
Q9UHR5,T241
Q9UHR5,T242
Q9UHR5,S244
Q9UHR5,T245
Q9UHR5,S255
Q9UHR5,S259
Q9UHR5,T264
Q9UHR5,T265
Q9UHR5,T270
Q9UHR5,T273
Q9UHR5,T274
Q9UHR5,T275
Q9UHR5,T301
Q96KM6,T231
Q96KM6,T237
Q96KM6,T241
Q96KM6,S243
Q96KM6,T249
Q96KM6,T255
Q96KM6,S263
Q96KM6,T267
Q96KM6,T273
Q96KM6,T283
Q96KM6,T291
Q96KM6,T295
Q96KM6,S297
Q96KM6,S303
Q96KM6,T337
P05186,T232
Q16842,T233
O95336,T233
Q13443,T233
Q13443,S383
Q13443,S384
Q13443,S798
Q9HCM2,T233
Q9HCM2,T235
Q9HCM2,S278
O15355,T234
O15355,S240
Q8N5C8,T235
Q8N5C8,S238
Q8N5C8,S408
Q8N5C8,S411
Q8N5C8,T667
Q8N5C8,S672
P25490,T236
Q96MB7,T236
Q9NXR8,T236
Q5VWP3,T236
P28070,T236
Q8WXF0,T236
P08908,T236
P08908,T240
Q15545,T236
Q15545,T249
Q5VTR2,T236
Q5VTR2,T259
Q9NX47,T238
P30939,T238
Q8IWE2,T238
Q8IWE2,S245
Q96MW5,T239
Q9BQS2,T24
Q9BQS2,S38
Q9BQS2,S43
Q674X7,T24
Q674X7,S246
Q674X7,T249
Q6ZPD8,T240
Q9BWD1,T240
Q7L3V2,T240
Q7L3V2,S244
P48736,T240
P48736,T250
Q5QJE6,T241
P67936,T241
Q8IVM0,T241
Q8IVM0,S247
Q8IVM0,S249
Q9Y692,T241
Q9Y692,S249
Q9Y692,T438
Q9Y692,S441
Q9Y692,T450
Q9Y692,S453
Q9Y692,S454
Q9Y692,S457
Q9Y692,S458
Q9Y692,S459
Q9Y692,T464
Q9Y692,S468
Q9Y692,S470
Q13283,T241
Q13283,S250
Q13283,S256
Q13283,S262
Q13283,T268
Q13283,S280
Q16555,T241
Q16555,S507
Q16555,T509
Q16555,T512
Q16555,S517
Q16555,S537
Q16555,S570
Q86YC2,T243
Q14184,T243
Q6NZI2,T244
Q9UNW1,T244
Q9BZB8,T244
Q7Z434,T244
Q7Z434,S246
Q7Z434,S249
Q7Z434,T250
Q7Z434,T252
Q7Z434,S253
Q7Z434,S255
Q7Z434,S256
Q7Z434,S257
Q7Z434,S284
Q7Z434,S285
Q7Z434,S293
Q7Z434,T301
Q7Z434,T307
Q7Z434,T321
Q7Z434,T328
Q7Z434,S329
Q7Z434,S330
Q7Z434,S338
Q7Z434,T342
Q7Z434,S347
Q7Z434,T365
Q7Z434,S366
Q7Z434,T370
Q9UK59,T245
P22681,T245
P22681,S512
P22681,S589
P22681,S601
P22681,S604
P22681,S605
P22681,S606
P22681,T610
P22681,S626
P33121,T246
P33121,S247
Q969V4,T249
P82933,T249
Q6ZNB7,T249
Q96HW7,T25
Q96HW7,S242
P26599,T25
P26599,S35
P26599,S53
P26599,T103
P26599,T109
P26599,T138
P26599,S140
P26599,T292
P50502,T25
P50502,T55
P50502,S350
O96005,T251
O96005,S297
P04818,T251
P04818,T306
P35249,T252
Q494V2,T252
Q8IYJ1,T253
Q96MT7,T253
Q9Y467,T253
Q9Y467,S256
Q9Y467,S261
Q9Y467,S263
Q9Y467,T527
Q9Y467,S531
Q9Y467,S534
Q8NB16,T253
Q8NB16,S259
Q8NB16,T357
Q8NB16,S358
P51677,T253
P51677,S262
Q7Z4H8,T253
Q7Z4H8,S265
Q7Z4H8,S421
P46109,T254
O76099,T254
Q9UGI6,T254
P62685,T254
P12236,T254
Q04864,T254
Q04864,T258
Q04864,S350
Q04864,T378
Q04864,S382
Q04864,S409
Q04864,T425
P0CW18,T255
Q2TAL8,T255
Q2TAL8,S257
Q2TAL8,T364
Q2TAL8,T365
A0A087WXM9,T255
A0A087WXM9,S262
O95456,T256
O15047,T256
O15047,T271
O15047,T274
O15047,S275
O15047,S278
O15047,T279
O15047,S282
O15047,S288
O15047,S290
O15047,T291
Q70UQ0,T257
P38606,T257
P38606,S260
P38606,T422
P38606,S423
P38606,T425
Q86T24,T257
Q86T24,S502
Q86U42,T257
Q86U42,T270
Q86U42,S275
Q86U42,S282
Q86U42,S286
O43290,T258
Q96D71,T258
Q96D71,S261
Q9NP71,T258
Q9NP71,T260
Q9NP71,S262
Q9NP71,S265
Q9NP71,T287
Q96DU3,T259
Q9UKX7,T259
Q9UKX7,S268
Q9UKX7,S284
P62753,T26
O95777,T26
Q8TES7,T26
Q96NU0,T260
Q14863,T260
Q14157,T260
Q14157,S262
Q14157,T275
Q14157,T277
Q14157,S317
Q14157,S319
Q14157,T322
Q14157,S325
Q14157,S329
Q14157,T332
Q14157,S334
Q14157,S340
Q14157,T357
Q14157,T358
Q14157,S380
Q14157,S382
Q14157,S388
Q14157,S394
Q14157,T395
Q14157,T396
Q14157,T425
Q14157,S427
Q14157,S428
Q14157,T429
Q14157,S439
Q14157,T444
Q14157,S445
Q14157,T446
Q14157,S453
Q14157,S454
Q14157,S458
Q14157,S476
Q14157,S477
Q14157,S605
Q14157,T627
Q14157,T631
Q14157,T632
Q14157,S680
Q14157,S682
Q14157,T688
Q14157,T689
Q14157,T690
Q14157,T691
Q14157,S694
Q14157,T696
Q14157,S705
Q14157,S706
Q14157,S709
Q14157,S710
Q14157,T713
Q14157,S714
Q14157,T715
Q14157,S716
Q14157,T721
Q14157,S722
Q14157,S725
Q14157,S731
Q14157,S732
Q14157,S733
Q14157,S734
Q14157,T735
Q14157,S770
Q14157,T776
Q14157,S778
Q14157,S779
Q14157,T782
Q14157,T783
Q14157,S784
Q14157,T841
Q14157,S852
Q14157,S855
Q14157,S859
Q14157,T863
Q14157,S871
Q14157,S872
Q14157,T877
Q14157,T878
Q14157,T887
Q14157,T889
Q14157,T893
Q14157,T896
Q14157,S907
Q14157,T909
Q14157,S922
Q14157,T923
Q14157,T936
Q14157,S938
Q14157,S946
Q14157,S950
Q14157,T952
Q14157,S962
Q14157,T967
Q14157,S970
Q14157,T972
Q14157,S973
Q14157,S974
Q14157,T976
Q14157,S982
Q14157,S984
Q14157,S1083
Q9NQX3,T260
Q9NQX3,T265
A6NED2,T261
P35813,T261
A0PJY2,T261
O15460,T261
O15460,T263
P68133,T262
P68133,S267
P68133,S273
P68133,T280
P51610,T262
P51610,T405
P51610,T408
P51610,S411
P51610,T413
P51610,S419
P51610,S427
P51610,T441
P51610,T446
P51610,T457
P51610,T458
P51610,T459
P51610,T460
P51610,T466
P51610,S470
P51610,T480
P51610,T490
P51610,T495
P51610,T496
P51610,T498
P51610,T502
P51610,S507
P51610,T515
P51610,T517
P51610,S518
P51610,T529
P51610,S531
P51610,T535
P51610,S539
P51610,S540
P51610,T556
P51610,S562
P51610,S563
P51610,T566
P51610,S569
P51610,T574
P51610,T575
P51610,T579
P51610,T583
P51610,T586
P51610,T587
P51610,T588
P51610,T592
P51610,S597
P51610,S598
P51610,S603
P51610,T607
P51610,T612
P51610,T619
P51610,S620
P51610,S622
P51610,S623
P51610,T625
P51610,T627
P51610,S628
P51610,T629
P51610,T634
P51610,S638
P51610,T640
P51610,T642
P51610,T651
P51610,T652
P51610,T658
P51610,S666
P51610,S669
P51610,S674
P51610,S678
P51610,S685
P51610,T689
P51610,T694
P51610,S695
P51610,T698
P51610,S702
P51610,T703
P51610,T707
P51610,T712
P51610,T720
P51610,T726
P51610,S727
P51610,T733
P51610,T734
P51610,T737
P51610,T738
P51610,T739
P51610,S742
P51610,T746
P51610,T749
P51610,S754
P51610,S755
P51610,S757
P51610,S759
P51610,T760
P51610,T761
P51610,T765
P51610,T767
P51610,T771
P51610,S775
P51610,T779
P51610,T784
P51610,T787
P51610,S788
P51610,S789
P51610,S794
P51610,T797
P51610,T800
P51610,T801
P51610,T805
P51610,S806
P51610,T808
P51610,T823
P51610,T831
P51610,T848
P51610,T858
P51610,T861
P51610,S863
P51610,T870
P51610,T871
P51610,T877
P51610,T878
P51610,T881
P51610,T882
P51610,T885
P51610,T887
P51610,T889
P51610,S891
P51610,T892
P51610,S893
P51610,S901
P51610,T902
P51610,S905
P51610,T908
P51610,T911
P51610,T912
P51610,T915
P51610,T918
P51610,S920
P51610,S921
P51610,T927
P51610,T930
P51610,S932
P51610,T936
P51610,T937
P51610,T939
P51610,T945
P51610,T946
P51610,T948
P51610,T950
P51610,S955
P51610,T958
P51610,S967
P51610,S980
P51610,T995
P51610,T1031
P51610,S1058
P51610,T1061
P51610,S1062
P51610,T1063
P51610,T1143
P51610,S1150
P51610,T1153
P51610,S1162
P51610,S1221
P51610,S1234
P51610,S1238
P51610,T1239
P51610,T1243
P51610,S1245
P51610,S1246
P51610,T1273
P51610,T1335
P51610,T1386
P51610,S1398
P51610,T1400
P51610,T1485
P51610,T1486
P51610,T1488
P51610,T1491
P51610,S1497
P51610,S1507
P51610,T1743
P51610,S1749
P51610,T1752
P51610,S1758
P51610,T1760
Q96IR7,T263
Q8NAA5,T264
Q96IZ7,T264
Q96IZ7,S265
P42167,T264
P42167,S265
P42167,S362
Q9Y6X8,T264
Q9Y6X8,T265
Q9Y6X8,T401
Q9Y6X8,S516
Q9BWW4,T265
Q9BWW4,S347
Q9BWW4,S381
A6NF01,T265
A6NF01,T272
A6NF01,T277
A6NF01,S278
A6NF01,S281
A6NF01,S287
A6NF01,S306
A6NF01,S309
A6NF01,T317
A6NF01,T495
A6NF01,S496
A6NF01,S637
A6NF01,S669
A6NF01,T726
P48960,T265
P48960,T373
P48960,S377
Q15526,T266
Q9NYU2,T266
Q9NUL3,T266
Q9NUL3,T267
Q9NUL3,T434
Q9NUL3,T435
P55197,T266
P55197,T268
P55197,S269
P55197,T341
P55197,S343
P55197,S346
P55197,S496
Q8N4B5,T267
Q5VTH9,T267
Q9NZV5,T267
P35658,T267
P35658,S430
P35658,S433
P35658,T434
P35658,T436
P35658,T437
P35658,T439
P35658,S440
P35658,S441
P35658,S450
P35658,S457
P35658,T469
P35658,S471
P35658,T494
P35658,T496
P35658,S501
P35658,S503
P35658,S504
P35658,S506
P35658,S508
P35658,S509
P35658,S521
P35658,S526
P35658,S542
P35658,S547
P35658,T556
P35658,S564
P35658,S566
P35658,S575
P35658,S579
P35658,T580
P35658,S581
P35658,T592
P35658,S597
P35658,T598
P35658,S601
P35658,S602
P35658,S603
P35658,S605
P35658,S610
P35658,S613
P35658,S614
P35658,S616
P35658,S621
P35658,T628
P35658,S631
P35658,S636
P35658,S651
P35658,S961
P35658,S974
P35658,S1038
P35658,S1044
P35658,S1045
P35658,T1051
P35658,S1052
P35658,T1055
P35658,S1056
P35658,S1058
P35658,S1083
P35658,S1087
P35658,S1103
P35658,T1134
P35658,S1136
P35658,T1137
P35658,S1141
P35658,S1142
P35658,S1146
P35658,T1147
P35658,T1150
P35658,T1156
P35658,S1167
P35658,T1178
P35658,S1181
P35658,S1185
P35658,T1193
P35658,T1198
P35658,T1201
P35658,S1202
P35658,T1203
P35658,S1205
P35658,S1207
P35658,S1211
P35658,S1215
P35658,S1217
P35658,S1219
P35658,T1221
P35658,T1229
P35658,T1231
P35658,S1233
P35658,S1234
P35658,T1243
P35658,S1245
P35658,T1246
P35658,S1249
P35658,S1250
P35658,S1256
P35658,S1281
P35658,T1283
P35658,T1284
P35658,S1291
P35658,T1301
P35658,S1304
P35658,T1305
P35658,T1306
P35658,S1324
P35658,S1325
P35658,T1330
P35658,S1333
P35658,S1335
P35658,S1345
P35658,T1349
P35658,S1353
P35658,S1354
P35658,T1355
P35658,S1356
P35658,T1358
P35658,S1359
P35658,T1360
P35658,T1363
P35658,T1365
P35658,S1366
P35658,S1370
P35658,T1375
P35658,S1413
P35658,T1417
P35658,S1418
P35658,S1421
P35658,S1422
P35658,S1426
P35658,T1430
P35658,T1437
P35658,T1459
P35658,S1549
P35658,S1551
P35658,S1559
P35658,S1564
P35658,T1571
P35658,T1572
P35658,T1579
P35658,S1586
P35658,T1637
P35658,T1639
P35658,S1640
P35658,S1642
P35658,S1643
P35658,S1652
P35658,S1653
P35658,S1654
P35658,S1655
P35658,T1690
P35658,S1692
P35658,T1696
P35658,S1704
P35658,S1709
P35658,T1716
P35658,S1737
P35658,S1738
P35658,S1741
P35658,S1752
P35658,S1761
P35658,T1763
P35658,T1767
